# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
et/ID00C1.BIN	0:97	0	0	DATA	＞{02:06}\n		>{02:06}\n	ours		reads: ＞どうしますか？\n
et/ID00C1.BIN	0:97	1	21	1FB2	宝石					menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new
et/ID00C1.BIN	0:97	2	27	1FB2	魔石					menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new
et/ID00C1.BIN	0:97	3	33	1FB2	ＭＡＧ					menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new
et/ID00C1.BIN	0:97	4	41	1FB2	金					menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new
et/ID00C1.BIN	0:97	5	45	1FB2	他の物		Gemstone	ours		menu option, declared width 20 columns
et/ID00C1.BIN	0:97	6	97	1FB2	お菓子をあげる		Magic Stone	ours		menu option, declared width 20 columns; reads: 燎デビルバスター燠飛び道具燵切り早坂達也
et/ID00C1.BIN	0:97	7	113	1FB2	パンプキンヘッド		MAG	ours		menu option, declared width 20 columns
et/ID00C1.BIN	0:97	8	131	1FB2	や{08:2E}		Money	ours		reads: やめる; menu option, declared width 20 columns
et/ID00C1.BIN	0:97	9	137	1FB2	他の物		Other	ours		menu option, declared width 20 columns; reads: やめる
et/ID00C1.BIN	0:97	10	212	00	お菓子を持{08:52}{08:24}！\n	You had sweets!\n	燎Devil Buster燠Ranged Weapon燵{04:01}{01:00}	ours	draft	reads: お菓子を持っていない！\n; menu option, declared width 20 columns @rebase-unmatched idx10 en=Other @rebase-unmatched idx10 en=Other @seamfix-2026-09-05
et/ID00C1.BIN	0:97	11	291	1FB2	仕方{08:25}な	仕方{08:25}な	Give Candy	ours		reads: 仕方ないな; menu option, declared width 20 columns; reads: 桐島英美
et/ID00C1.BIN	0:97	12	301	1FB2	駄目っ{08:50}駄目！		Pumpkin Head	ours		reads: 駄目ったら駄目！; menu option, declared width 20 columns; reads: 燼そんなこと] @rebase-unmatched idx12 en=燼such a thing] @rebase-unmatched idx12 en=燼such a thing]
et/ID00C1.BIN	0:97	13	317	1FB2	{08:5C}持{08:52}{08:25}		Cancel	ours		reads: もう持ってない; menu option, declared width 20 columns; reads: お菓子を持っていない！\n @rebase-unmatched idx13 en=You don't have any candy!\n @rebase-unmatched idx13 en=You don't have any candy!\n
et/ID00C1.BIN	0:97	14	358	00	お菓子を持{08:52}{08:24}！\n	お菓子を持{08:52}{08:24}！\n	You don't have any candy!\n	ours		reads: お菓子を持っていない！\n; reads: われわれ
et/ID00C1.BIN	0:97	15	481	18	お菓子を持{08:52}{08:24}！\n	お菓子を持{08:52}{08:24}！\n	You don't have any candy!\n	ours		reads: お菓子を持っていない！\n
et/ID00C1.BIN	0:97	16	534	17	{08:7A}物は持{08:52}{08:24}！\n	{08:7A}物は持{08:52}{08:24}！\n	You don't have anything like that!\n	ours		reads: そんな物は持っていない！\n
