# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS00D8.BIN	0:08	0	27	00	{05:0A}	{05:0A}				reads: ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ？０１２３４５６７８９ａｂｃｄｅｆ
m/MS00D8.BIN	0:0A	0	0	DATA	{03:0B}{02:04}を{08:48}以上持て{08:25}\n何か捨て{08:15}\n	But you cannot carry any more items.\nDiscard something?\n	However, you cannot carry more items.\nWould you like to throw away something?\n	v005	draft	reads: しかし、アイテムをこれ以上持てない\n何か捨てますか？\n
m/MS00D8.BIN	0:0A	1	34	1F58	{05:00}	{05:00}				reads: はいいいえ
m/MS00D8.BIN	0:0A	2	102	1F01	をあきらめ{08:5A}か\n	 -- give it up?\n	't pickup [	v005	draft	reads: をあきらめますか\n
m/MS00D8.BIN	0:0A	3	121	1F58	{05:00}	{05:00}				reads: はいいいえ
m/MS00D8.BIN	0:0A	4	166	1F01	を	 			draft	
m/MS00D8.BIN	0:0A	5	190	1F02	個捨て{08:5A}\n	 will be discarded.\n			draft	reads: 個捨てます\n
m/MS00D8.BIN	0:0A	6	203	1F58	{05:00}	{05:00}				reads: はいいいえ
m/MS00D8.BIN	0:0B	0	23	1B	＜破棄{02:04}選択＞	\<Select an item to discard>			draft	reads: ＜破棄アイテム選択＞
m/MS00D8.BIN	0:0B	1	129	1B	*	*				
m/MS00D8.BIN	0:0C	0	137	1F87	{05:01}	{05:01}				reads: 
m/MS00D8.BIN	0:0D	0	76	1FEC	{05:03}	{05:03}				reads: 
m/MS00D8.BIN	0:0E	0	21	1B	該当メンバー	Matching Member	Matching Member	ours	draft	
m/MS00D8.BIN	0:10	0	21	1B	メンバー	Member	Member	ours	draft	
