# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS006D.BIN	0:00	0	2	1FD0	死体が放置{03:0C}{08:14}{02:08}\n<wait>		A corpse lies here, discarded...\n<wait>	v005		reads: 死体が放置されている‥‥‥\n<wait>; reads: 死体が放置されている‥‥‥\n<wait> @refalign
m/MS006D.BIN	0:01	0	2	1FD2	女性：		Woman:	v005		
m/MS006D.BIN	0:01	1	18	1F03						
m/MS006D.BIN	0:01	2	23	1A	{08:72}{08:90}か{08:72}{08:90}か{08:72}お助け下{08:49}。\n<wait>{02:08}{08:5C}、{08:48}以上は働け{02:0A}{02:08}\n<wait>		Please... Someone, please, help me...\n<wait>My body... won't move...\n<wait>	v005		reads: ‥‥どうか‥‥どうか‥‥お助け下さい。\n<wait>‥‥‥もう、これ以上は働けません‥‥‥\n<wait>; reads: ‥‥どうか‥‥どうか‥‥お助け下さい。\n<wait>‥‥‥もう、これ以上は働けません‥‥‥\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	3	85	1FD2	女性：		 	v005		@refalign @refalign-merged
m/MS006D.BIN	0:01	4	93	1FD3	貴方は{08:72}特別な御方{08:72}{08:6B}で{08:80}？\n<wait>		 	v005		reads: 貴方は‥‥特別な御方‥‥なのでしょう？\n<wait>; reads: 貴方は‥‥特別な御方‥‥なのでしょう？\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	5	130	1FD2	女性：		 	v005		@refalign @refalign-merged
m/MS006D.BIN	0:01	6	138	1FD3	{08:72}{08:90}か御慈悲を{08:72}{08:90}か哀れみを{02:08}\n{08:72}せめて{08:72}僅かばかりの休息を{02:08}{08:72}\n<wait>		 	v005		reads: ‥‥どうか御慈悲を‥‥どうか哀れみを‥‥‥\n‥‥せめて‥‥僅かばかりの休息を‥‥‥‥‥\n<wait>; reads: ‥‥どうか御慈悲を‥‥どうか哀れみを‥‥‥\n‥‥せめて‥‥僅かばかりの休息を‥‥‥‥‥\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	7	210	1FD0	女{08:62}		 	v005		reads: 女は、; reads: 女は、 @refalign @refalign-merged
m/MS006D.BIN	0:01	8	220	1F01	に憐れにすがりつき、哀願{08:4B}。\n<wait>		 	v005		reads: に憐れにすがりつき、哀願した。\n<wait>; reads: に憐れにすがりつき、哀願した。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	9	255	1FBA	本来の		 	v005		@refalign @refalign-merged
m/MS006D.BIN	0:01	10	267	1F01	{08:7C}、{08:79}姿に胸を痛めこそすれ、不快に思う様な事は{08:19}筈だ。\n<wait>		 	v005		reads: ならば、その姿に胸を痛めこそすれ、不快に思う様な事はなかった筈だ。\n<wait>; reads: ならば、その姿に胸を痛めこそすれ、不快に思う様な事はなかった筈だ。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	11	328	1FBA	事実、心の表面に{08:62}{08:79}女性に対{08:8E}同情心が生まれて{08:64}。\n<wait>{03:0B}{08:79}思いとは異{08:59}、も{08:53}奥{08:59}部分{08:42}の指令が、\n		 	v005		reads: 事実、心の表面には、その女性に対する同情心が生まれていた。\n<wait>しかし、その思いとは異なる、もっと奥なる部分からの指令が、\n; reads: 事実、心の表面には、その女性に対する同情心が生まれていた。\n<wait>しかし、その思いとは異なる、もっと奥なる部分からの指令が、\n @refalign @refalign-merged
m/MS006D.BIN	0:01	12	432	1F01	の行動を決定{08:4B}。\n<wait>		 	v005		reads: の行動を決定した。\n<wait>; reads: の行動を決定した。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	13	467	1F01	：		:	v005		reads: ： @refalign
m/MS006D.BIN	0:01	14	471	1FD3	{08:79}汚らしい手を放せ！！　愚か者め。\n<wait>		Hey... You're someone special, right?...\n<wait>	v005		reads: その汚らしい手を放せ！！　愚か者め。\n<wait>; reads: その汚らしい手を放せ！！　愚か者め。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	15	514	1FD0	思いもかけ{08:25}言葉が、		 	v005		reads: 思いもかけない言葉が、; reads: 思いもかけない言葉が、 @refalign @refalign-merged
m/MS006D.BIN	0:01	16	540	1F01	の口{08:42}ついて出た。\n<wait>		 	v005		reads: の口からついて出た。\n<wait>; reads: の口からついて出た。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	17	565	1FBA	{08:79}言葉を発し終{08:41}途端、		 	v005		reads: その言葉を発し終えた途端、; reads: その言葉を発し終えた途端、 @refalign @refalign-merged
m/MS006D.BIN	0:01	18	593	1F01	の身体を、電流が流{08:2F}様に、\n甘美な陶酔感が走{08:51}。\n<wait>		 	v005		reads: の身体を、電流が流れる様に、\n甘美な陶酔感が走った。\n<wait>; reads: の身体を、電流が流れる様に、\n甘美な陶酔感が走った。\n<wait> @refalign @refalign-merged
m/MS006D.BIN	0:01	19	647	1FBA	{08:4D}と同時に、		 	v005		reads: それと同時に、; reads: それと同時に、 @refalign @refalign-merged
