# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS0010.BIN	0:00	0	2	1FD0	誰も{08:24}{02:08}\n		There's no one here...\n	v005		reads: 誰もいない‥‥‥\n; reads: 誰もいない‥‥‥\n @refalign
m/MS0010.BIN	0:01	0	37	1FD2	{08:0B}：		Demon:	v005		reads: 悪魔：; reads: 悪魔： @refalign
m/MS0010.BIN	0:01	1	43	1FD3	我が名はマルドゥーク。\n{08:47}八重洲に{01:34}を設け、{08:45}に住う子供達を守護{08:13}者だ。\n<wait>		I am Marduk, the ruler of Yaesu and the protector\nof the children living here.\n<wait>	v005		reads: 我が名はマルドゥーク。\nこの八重洲に結界を設け、ここに住う子供達を守護している者だ。\n<wait>; reads: 我が名はマルドゥーク。\nこの八重洲に結界を設け、ここに住う子供達を守護している者だ。\n<wait> @refalign
m/MS0010.BIN	0:01	2	123	1FD2	{08:0B}：		Demon:	v005		reads: 悪魔：; reads: 悪魔： @refalign
m/MS0010.BIN	0:01	3	129	1FD3	君達を歓迎し{08:69}{02:08}‥\n<wait>	Allow me to welcome you.........\n<wait>			draft	reads: 君達を歓迎しよう‥‥‥‥\n<wait>; reads: 君達を歓迎しよう‥‥‥‥\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	4	156	1FD0	そう言{08:52}、手をかざ{08:4B}マルドゥーク。\n{08:79}手{08:42}、暖かい光が溢れ、一行を包み込{08:5F}{02:08}\n<wait>	So saying, Marduk raised a hand.\nFrom it flowed a warm light that enveloped the party......\n<wait>			draft	reads: そう言って、手をかざしたマルドゥーク。\nその手から、暖かい光が溢れ、一行を包み込んだ‥‥‥\n<wait>; reads: そう言って、手をかざしたマルドゥーク。\nその手から、暖かい光が溢れ、一行を包み込んだ‥‥‥\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	5	262	1F77	光がおさ{08:20}とき、一行の傷はすっかり治{08:52}{08:64}{02:08}。\n<wait>	When the light faded, the party's wounds were completely healed......\n<wait>			draft	reads: 光がおさまったとき、一行の傷はすっかり治っていた‥‥‥。\n<wait>; reads: 光がおさまったとき、一行の傷はすっかり治っていた‥‥‥。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	6	315	1FD2	マルドゥーク：	Marduk: 			draft	@ours-2026-09-05
m/MS0010.BIN	0:01	7	337	1F01	君{02:08}君の来訪、心より歓迎{08:8E}。\n<wait>	...... I welcome your visit with all my heart.\n<wait>			draft	reads: 君‥‥‥君の来訪、心より歓迎する。\n<wait>; reads: 君‥‥‥君の来訪、心より歓迎する。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS0010.BIN	0:01	8	374	1FD0	{08:0B}はそう言うと、	So saying, the demon fixed a quiet gaze on 			draft	reads: 悪魔はそう言うと、; reads: 悪魔はそう言うと、 @ours-2026-09-05
m/MS0010.BIN	0:01	9	396	1F01	を静かに見据{08:41}。\n<wait>	.\n<wait>He seems to be watching to see how 			draft	reads: を静かに見据えた。\n<wait>; reads: を静かに見据えた。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	10	423	1F01	の出方を、うかがっ{08:14}様に見{08:28}。\n<wait>	 will respond.\n<wait>			draft	reads: の出方を、うかがっている様に見える。\n<wait>; reads: の出方を、うかがっている様に見える。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	11	460	1FBA	＞{02:06}\n<wait>	>What will you do?\n<wait>			draft	reads: ＞どうしますか？\n<wait>; reads: ＞どうしますか？\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	12	487	1FB2	身構{08:28}		Put up your guard	v005		reads: 身構える; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS0010.BIN	0:01	13	495	1FB2	安心{08:8E}		Relax	v005		reads: 安心する; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS0010.BIN	0:01	14	519	0F	{08:0B}の言葉を素直に信じる程、馬鹿では{08:25}。\n	He was no fool, to take a demon's words at face value.\n			draft	reads: 悪魔の言葉を素直に信じる程、馬鹿ではない。\n @ours-2026-09-05
m/MS0010.BIN	0:01	15	564	1F01	{08:62}いつ{08:56}戦闘に移{08:2F}様に身構{08:41}。\n<wait>	 braced himself, ready to fight at any moment.\n<wait>			draft	reads: は、いつでも戦闘に移れる様に身構えた。\n<wait>; reads: 悪魔の言葉を素直に信じる程、馬鹿ではない。\n @rebase-new @ours-2026-09-05
m/MS0010.BIN	0:01	16	610	1F01	は{08:0B}の言葉を信じ、全身の緊張を緩めた。\n{08:0B}の瞳に宿る意志{08:62}偽りを語っ{08:14}様には見え{08:19}{08:42}だ。\n<wait>	 believed the demon's words and let the tension leave his body.\nThe will in the demon's eyes did not look like it spoke a lie.\n<wait>			draft	reads: は悪魔の言葉を信じ、全身の緊張を緩めた。\n悪魔の瞳に宿る意志は、偽りを語っている様には見えなかったからだ。\n<wait>; reads: は、いつでも戦闘に移れる様に身構えた。\n<wait> @rebase-new @ours-2026-09-05
m/MS0010.BIN	0:01	17	709	1FD2	マルドゥーク：	Marduk:			draft	reads: は悪魔の言葉を信じ、全身の緊張を緩めた。\n悪魔の瞳に宿る意志は、偽りを語っている様には見えなかったからだ。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	18	725	1FD3	{08:0B}の言う事は信じられぬか{02:08}{08:4D}も止むを得まい。\n<wait>	You cannot believe the word of a demon......? That cannot be helped.\n<wait>			draft	reads: 悪魔の言う事は信じられぬか‥‥‥それも止むを得まい。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	19	778	1FD2	マルドゥーク：	Marduk:			draft	reads: 悪魔の言う事は信じられぬか‥‥‥それも止むを得まい。\n<wait> @ours-2026-09-05
m/MS0010.BIN	0:01	20	794	1FD3	{08:8F}{02:08}\n	But......\n			draft	reads: だが‥‥‥\n @ours-2026-09-05
m/MS0010.BIN	0:01	21	804	1FD2	マルドゥーク：	Marduk:			draft	reads: だが‥‥‥\n @ours-2026-09-05
m/MS0010.BIN	0:01	22	820	1FD3	{08:0B}の言う事を信じると{08:68}か？\nハッハッハッハ{02:08}相変わらずだな、	You would believe the word of a demon?\nHa ha ha ha...... you haven't changed, 			draft	reads: 悪魔の言う事を信じるというか？\nハッハッハッハ‥‥‥相変わらずだな、 @ours-2026-09-05
m/MS0010.BIN	0:01	23	885	1F01	！\n<wait>	!\n<wait>			draft	reads: ！\n<wait>; reads: 悪魔の言う事を信じるというか？\nハッハッハッハ‥‥‥相変わらずだな、 @ours-2026-09-05
m/MS0010.BIN	0:01	24	896	1FD2	マルドゥーク：		Marduk:	v005		reads: ！\n<wait>
m/MS0010.BIN	0:01	25	912	1FD3	{08:8F}、安心{08:8E}が{08:7F}{02:08}君の{08:79}判断は正しい。\n		Not going to trust a demon? That's understandable.\n<wait>	v005		reads: だが、安心するがいい‥‥‥君のその判断は正しい。\n
m/MS0010.BIN	0:01	26	960	1FD2	マルドゥーク：		Marduk:	v005		reads: だが、安心するがいい‥‥‥君のその判断は正しい。\n
m/MS0010.BIN	0:01	27	976	1FD3	我が魂に誓{08:52}言う。\n私は君と戦う意志など毛頭{08:25}。\n<wait>		However...\n	v005		reads: 我が魂に誓って言う。\n私は君と戦う意志など毛頭ない。\n<wait>
m/MS0010.BIN	0:01	28	1032	1FD2	マルドゥーク：		Marduk:	v005		reads: 我が魂に誓って言う。\n私は君と戦う意志など毛頭ない。\n<wait>
m/MS0010.BIN	0:01	29	1048	1FD3	{08:7F}や{08:72}正確を期す{08:7C}、子供達に危害を加え様と{08:8E}者で無い限り、\n私は{02:0B}とも{08:0B}とも、争う意志は{08:25}{08:77}。\n<wait>		You trust me, a demon? Hahahaha! You haven't changed one bit, Ayato!\n<wait>	v005		reads: いいや‥‥正確を期すならば、子供達に危害を加え様とする者で無い限り、\n私は人間とも悪魔とも、争う意志はないのだ。\n<wait>
m/MS0010.BIN	0:01	30	1150	1FD2	マルドゥーク：		Marduk:	v005		reads: いいや‥‥正確を期すならば、子供達に危害を加え様とする者で無い限り、\n私は人間とも悪魔とも、争う意志はないのだ。\n<wait>
m/MS0010.BIN	0:01	31	1166	1FD3	私は子供達に、未来を託そうと考え{08:14}。\n{02:0B}が取るべき正しい未来への選択{08:72}{08:4D}に向かい生きて行{08:29}様に、\n私は彼らを守り、そ{08:4A}彼らに教え{08:14}{08:77}よ。\n<wait>		But, fret not. Your judgment is correct.\n	v005		reads: 私は子供達に、未来を託そうと考えている。\n人間が取るべき正しい未来への選択‥‥それに向かい生きて行ける様に、\n私は彼らを守り、そして彼らに教えているのだよ。\n<wait>
