# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS003D.BIN	0:06	0	44	1FD0	{08:05}ーの端末が{08:7B}。\nアームターミナルを接続し{08:15}\n					reads: コンピューターの端末がある。\nアームターミナルを接続しますか？\n; @noedit; @untiled; record does not tile (expression selector past end of record at 0x8B); read-only, copied verbatim @rebase-new @refalign
m/MS003D.BIN	0:06	1	104	1FB2	接続{08:8E}					reads: 接続する; menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new @refalign
m/MS003D.BIN	0:06	2	112	1FB2	立ち去る					menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-new @refalign
m/MS003D.BIN	0:07	0	8	1FD1	有用{08:0A}を検索中{08:55}					reads: 有用データを検索中です; reads: 有用データを検索中です @refalign
m/MS003D.BIN	0:07	1	30	1FFA	．．．\n	...\n				@ours-2026-09-05
m/MS003D.BIN	0:08	0	12	1FC4	＞「	>DAS data found for the demons "				@ours-2026-09-05
m/MS003D.BIN	0:08	1	26	1FEF	」「	", "				reads: ニュートン @rebase-new @ours-2026-09-05
m/MS003D.BIN	0:08	2	40	1FEF	」\n　「	",\n and " 				reads: 」「 @rebase-new @rebase-unmatched idx2 en=" " @ours-2026-09-05
m/MS003D.BIN	0:08	3	53	1F01	」の各{08:0B}の\n　ＤＡＳ{08:0A}を発見しま{08:4B}\n　プロテクトを解除し、{03:09}ロードを試み{08:5A}\n	 ".\n Releasing protection and attempting download.\n				reads: 」の各悪魔の\n　ＤＡＳデータを発見しました\n　プロテクトを解除し、ダウンロードを試みます\n; reads: ニュートン @ours-2026-09-05
m/MS003D.BIN	0:08	4	142	1FB2	実行					menu option, declared width 20 columns; reads: 」\n　「 @rebase-unmatched idx4 en="\n　" @refalign
m/MS003D.BIN	0:08	5	148	1FB2	中止	Abort				menu option, declared width 20 columns; reads: ニュートン @ours-2026-09-05
m/MS003D.BIN	0:08	6	210	1FBA	＞{03:09}ロードを中止し{08:5A}\n<wait>					reads: ＞ダウンロードを中止します\n<wait>; reads: の各悪魔の\n　ＤＡＳデータを発見しました\n　プロテクトを解除し、ダウンロードを試みます\n @rebase-unmatched idx6 en='s D.A.S. data found for each demon\n　Removing protection, attempting download\n @refalign
m/MS003D.BIN	0:09	0	6	1FC4	＞ＡＭＳ{08:0A}を発見しま{08:4B}\n　プロテクトを解除し、{03:09}ロードを試み{08:5A}\n					reads: ＞ＡＭＳデータを発見しました\n　プロテクトを解除し、ダウンロードを試みます\n; reads: ＞ＡＭＳデータを発見しました\n　プロテクトを解除し、ダウンロードを試みます\n @refalign
m/MS003D.BIN	0:09	1	84	1FB2	実行					menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS003D.BIN	0:09	2	90	1FB2	中止					menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS003D.BIN	0:09	3	126	1FBA	＞{03:09}ロードを中止し{08:5A}\n<wait>	>Download aborted\n<wait>				reads: ＞ダウンロードを中止します\n<wait>; reads: わたしを @ours-2026-09-05
m/MS003D.BIN	0:0A	0	46	1F4F	{03:16}	{03:16}				reads: 
m/MS003D.BIN	0:0A	1	49	00	{02:03}	{02:03}				reads: レジスタンス
m/MS003D.BIN	0:0A	2	70	1FC4	＞「	>[ 				@ours-2026-09-05
m/MS003D.BIN	0:0A	3	79	1F01	」を発見しま{08:4B}\n					reads: 」を発見しました\n; reads: 」を発見しました\n @refalign
m/MS003D.BIN	0:0A	4	119	1F4E	{03:16}	{03:16}				reads: 
m/MS003D.BIN	0:0A	5	122	00	{01:03}	{01:03}				reads: ニュートン
m/MS003D.BIN	0:0A	6	132	00	\{	\{				
m/MS003D.BIN	0:0A	7	237	18	　プロテクトを解除し、{03:09}ロードを試み{08:5A}\n					reads: 　プロテクトを解除し、ダウンロードを試みます\n; reads: 　プロテクトを解除し、ダウンロードを試みます\n @refalign
m/MS003D.BIN	0:0A	8	292	1FB2	実行					menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
