# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS600F.BIN	0:B6	0	0	DATA	そなたなぞ　{08:5C}知らぬわ！\n<wait>		I'll not know thee more!\n<wait>	ours		reads: そなたなぞ　もう知らぬわ！\n<wait>
m/MS600F.BIN	0:B7	0	0	DATA	わらわが望みかえ？\n<wait>		Dost thou want me?\n<wait>	ours		
m/MS600F.BIN	0:B8	0	0	DATA	仲睦まじく　やるがよいぞよ\n<wait>		Go on, get along nicely.\n<wait>	ours		
m/MS600F.BIN	0:B5	0	0	DATA	よ{08:18}\n<wait>		Good.\n<wait>	ours		reads: よかった\n<wait>
m/MS600F.BIN	0:B9	0	0	DATA	美しいおなごでは　{08:25}かえ\n<wait>		Am I not a lovely lady?\n<wait>	ours		reads: 美しいおなごでは　ないかえ\n<wait>
m/MS600F.BIN	0:BA	0	0	DATA	意気地の無い男よの\n<wait>		Quite spineless.\n<wait>	ours		
m/MS600F.BIN	1:03	0	25	1FB2	謝る		Gladly	ours		menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-unmatched idx0 en=Beg @rebase-unmatched idx0 en=Beg
m/MS600F.BIN	1:03	1	31	1FB2	無視{08:8E}		No choice	ours		reads: 無視する; menu option, declared width 20 columns; menu option, declared width 20 columns @rebase-unmatched idx1 en=Ignore @rebase-unmatched idx1 en=Ignore
m/MS600F.BIN	1:03	2	193	1FB2	よろこんで	Gladly	Not for you	ours	draft	menu option, declared width 20 columns; reads: ふたつ @ours-2026-09-05
m/MS600F.BIN	1:03	3	205	1FB2	{08:80}が{08:25}	Can't be helped	Soothe	ours	draft	reads: しょうがない; menu option, declared width 20 columns; reads: わたしは @ours-2026-09-05
m/MS600F.BIN	1:03	4	213	1FB2	誰がお前{08:6A}かに	Who'd give you anything	Scold	ours	draft	reads: 誰がお前なんかに; menu option, declared width 20 columns; menu option, declared width 20 columns @ours-2026-09-05
m/MS600F.BIN	1:03	5	449	1FB2	なだ{08:2E}		Indeed	ours		reads: なだめる; menu option, declared width 20 columns
m/MS600F.BIN	1:03	6	457	1FB2	{08:86}る		Not at all	ours		reads: しかる; menu option, declared width 20 columns; reads: しょうがない
m/MS600F.BIN	1:03	7	505	1FB2	そう{08:55}	That's right			draft	reads: そうです; menu option, declared width 20 columns; reads: 誰がお前なんかに @ours-2026-09-05
m/MS600F.BIN	1:03	8	513	1FB2	{08:7A}事{08:25}	Not at all			draft	reads: そんな事ない; menu option, declared width 20 columns; reads: パパ @ours-2026-09-05
m/MS600F.BIN	1:4A	0	0	DATA	なかなかに\n見どころが　{08:7B}では{08:25}かえ\n<wait>		Not bad,\nthou hast an eye for talent.\n<wait>	ours		reads: なかなかに\n見どころが　あるではないかえ\n<wait>
m/MS600F.BIN	1:65	0	0	DATA	{08:79}様な　浮き雲の様な言葉では\nわらわの心は　揺るぎはせぬわ！\n<wait>		Such fleeting, cloudy words\nshall never sway my heart!\n<wait>	ours		reads: その様な　浮き雲の様な言葉では\nわらわの心は　揺るぎはせぬわ！\n<wait>
m/MS600F.BIN	1:66	0	0	DATA	わらわの前に　かしずくの{08:81}\n<wait>		Kneel before me, thou shalt.\n<wait>	ours		reads: わらわの前に　かしずくのじゃ\n<wait>
m/MS600F.BIN	1:67	0	0	DATA	おう　おう　うい奴{08:81}のう\n<wait>		Oh ho, a charming one.\n<wait>	ours		reads: おう　おう　うい奴じゃのう\n<wait>
m/MS600F.BIN	1:68	0	0	DATA	おのこが軽々しく　こうべを下げるとは\n<wait>		For a man to bow so easily,\n<wait>	ours		
m/MS600F.BIN	1:69	0	0	DATA	恥を知れ！\n<wait>		For shame!\n<wait>	ours		
m/MS600F.BIN	1:6A	0	0	DATA	{08:4D}でこそ　武士と言う{08:5E}ぞ！\n<wait>		That is what a warrior is!\n<wait>	ours		reads: それでこそ　武士と言うものぞ！\n<wait>
m/MS600F.BIN	1:6B	0	0	DATA	そなたの様な　うつけ者なぞ\n見とうも無いわ！\n<wait>		A fool such as thou,\nnot fit to see!\n<wait>	ours		
m/MS600F.BIN	1:6C	0	0	DATA	無粋よの\n<wait>		Crude.\n<wait>	ours		
m/MS600F.BIN	1:6D	0	0	DATA	わらわに心より貢がば　許さぬ事も{08:25}ぞえ\n<wait>		Devote thyself, and I may forgive.\n<wait>	ours		reads: わらわに心より貢がば　許さぬ事もないぞえ\n<wait>
m/MS600F.BIN	1:6E	0	0	DATA	{08:79}若さも　わらわに捧げるの{08:81}！\n<wait>		Offer up thy youth to me as well!\n<wait>	ours		reads: その若さも　わらわに捧げるのじゃ！\n<wait>
m/MS600F.BIN	1:6F	0	0	DATA	ええい！\n謝句の一つも言えぬのか！\n<wait>		Enough!\nNot even one poem back?\n<wait>	ours		
m/MS600F.BIN	1:70	0	0	DATA	何を{08:4A}おる！\n{02:0E}を見るの{08:81}！！\n<wait>		What art thou doing!\nLook this way!!\n<wait>	ours		reads: 何をしておる！\nこちらを見るのじゃ！！\n<wait>
m/MS600F.BIN	1:71	0	0	DATA	わらわを　嫌うておるのかえ？\n<wait>		Dost thou despise me, then?\n<wait>	ours		
m/MS600F.BIN	1:45	0	0	DATA	そなたの眼には　曇りが見{08:28}わ！\n<wait>		Thine eyes are clouded indeed!\n<wait>	ours		reads: そなたの眼には　曇りが見えるわ！\n<wait>
m/MS600F.BIN	1:54	0	0	DATA	{08:79}態度		That air	ours		reads: その態度
m/MS600F.BIN	1:55	0	0	DATA	償{08:52}もらうぞ！\n<wait>		Thou wilt atone!\n<wait>	ours		reads: 償ってもらうぞ！\n<wait>
m/MS600F.BIN	1:A6	0	0	DATA	わらわの姿が小さく　見え{08:25}と申すか？\n<wait>		Sayest I appear too small to see?\n<wait>	ours		reads: わらわの姿が小さく　見えないと申すか？\n<wait>
m/MS600F.BIN	1:7A	0	0	DATA	許す訳には　行かぬのう\n<wait>		I cannot forgive that.\n<wait>	ours		
m/MS600F.BIN	1:A8	0	0	DATA	少しばかり　姿が大きい{08:42}と{08:68}て\n<wait>		Just for bein' a bit larger,\n<wait>	ours		reads: 少しばかり　姿が大きいからというて\n<wait>
m/MS600F.BIN	1:72	0	0	DATA	調子に乗るで{08:25}ぞ！\n<wait>		Do not get so bold!\n<wait>	ours		reads: 調子に乗るでないぞ！\n<wait>
m/MS600F.BIN	1:AA	0	0	DATA	くぬぅ！　口惜しや！！\n<wait>		Kunuu! How vexing!!\n<wait>	ours		
m/MS600F.BIN	1:AB	0	0	DATA	そなた　{08:90}も　信じられぬわ\n<wait>		I find thee hard to believe.\n<wait>	ours		reads: そなた　どうも　信じられぬわ\n<wait>
m/MS600F.BIN	1:AC	0	0	DATA	両の眼が　笑ろうておるぞよ！\n<wait>		Both eyes are laughing!\n<wait>	ours		
m/MS600F.BIN	1:AD	0	0	DATA	ふん　今更何を！\n<wait>		Hmph, too late!\n<wait>	ours		
m/MS600F.BIN	1:AE	0	0	DATA	のう　誠に見えておらぬのかえ？\n<wait>		Canst thou truly not see it?\n<wait>	ours		
m/MS600F.BIN	1:AF	0	0	DATA	{08:48}　{08:48}　そなた\n<wait>		Now, now, thou.\n<wait>	ours		reads: これ　これ　そなた\n<wait>
m/MS600F.BIN	1:35	0	0	DATA	好都合と言う{08:5E}ぞ！\n<wait>		How convenient!\n<wait>	ours		reads: 好都合と言うものぞ！\n<wait>
m/MS600F.BIN	2:3C	0	0	DATA	のう　		Hmm,	ours		
m/MS600F.BIN	2:3D	0	0	DATA	{08:79}様な事より		Forget that,	ours		reads: その様な事より
m/MS600F.BIN	2:3E	0	0	DATA	良い事をせぬか？\n<wait>		Shall we not enjoy ourselves?\n<wait>	ours		
m/MS600F.BIN	2:3F	0	0	DATA	ほほ　そなたも好き者よの\n<wait>		Ho ho, quite the rascal.\n<wait>	ours		
m/MS600F.BIN	2:40	0	0	DATA	{08:48}では　人目が気に{08:59}ぞえ\n<wait>		Others' eyes concern me now.\n<wait>	ours		reads: これでは　人目が気になるぞえ\n<wait>
m/MS600F.BIN	2:41	0	0	DATA	二人{08:74}の機会に致しま{08:80}ぞ\n<wait>		Let this be for us alone.\n<wait>	ours		reads: 二人だけの機会に致しましょうぞ\n<wait>
m/MS600F.BIN	2:42	0	0	DATA	ええい！　ドルミナー！\n<wait>		Enough! Dormina!\n<wait>	ours		
m/MS600F.BIN	2:43	0	0	DATA	しくじ{08:51}様{08:81}\n<wait>		Seems I failed.\n<wait>	ours		reads: しくじった様じゃ\n<wait>
m/MS600F.BIN	2:44	0	0	DATA	ほほ　上手く行{08:51}わ\n<wait>		Ho ho, it went well.\n<wait>	ours		reads: ほほ　上手く行ったわ\n<wait>
m/MS600F.BIN	2:45	0	0	DATA	邪魔者は　{01:23}目は覚まさぬ\n<wait>		The nuisance shall not wake for a while.\n<wait>	ours		reads: 邪魔者は　しばらく目は覚まさぬ\n<wait>
m/MS600F.BIN	2:46	0	0	DATA	わらわに　何を{08:4A}く{08:2F}のかえ？\n<wait>		What wilt thou do for me, then?\n<wait>	ours		reads: わらわに　何をしてくれるのかえ？\n<wait>
m/MS600F.BIN	2:47	0	0	DATA	あ{02:09}{=EB}{=9F}\n<wait>		Ah...{=EB}{=9F}\n<wait>	ours		reads: あ・・・{=EB}{=9F}\n<wait>
m/MS600F.BIN	2:48	0	0	DATA	{08:48}で　終わりかえ？\n<wait>		Is this the end?\n<wait>	ours		reads: これで　終わりかえ？\n<wait>
m/MS600F.BIN	2:49	0	0	DATA	そなた　あまり手慣れては　おらぬ様{08:81}な\n<wait>		Not very experienced, art thou?\n<wait>	ours		reads: そなた　あまり手慣れては　おらぬ様じゃな\n<wait>
m/MS600F.BIN	2:4A	0	0	DATA	すごいぞえ！\n<wait>		Amazing!\n<wait>	ours		
m/MS600F.BIN	2:4B	0	0	DATA	お願い{08:81}　も{08:53}！\n<wait>		Please, I beg, more!\n<wait>	ours		reads: お願いじゃ　もっと！\n<wait>
m/MS600F.BIN	2:4C	0	0	DATA	優しく{08:4A}たもれ{=EB}{=9F}\n<wait>		Be gentle with me{=EB}{=9F}\n<wait>	ours		reads: 優しくしてたもれ{=EB}{=9F}\n<wait>
m/MS600F.BIN	2:4D	0	0	DATA	{08:5C}終わりかえ？\n<wait>		Already over?\n<wait>	ours		reads: もう終わりかえ？\n<wait>
m/MS600F.BIN	2:4E	0	0	DATA	やはり		Still,	ours		
m/MS600F.BIN	2:4F	0	0	DATA	{08:76}{08:81}　{08:76}　焦{08:52}は{08:7D}ぬ\n<wait>		Not yet. Don't be hasty.\n<wait>	ours		reads: まだじゃ　まだ　焦ってはならぬ\n<wait>
m/MS600F.BIN	2:50	0	0	DATA	{08:4D}とも		Or maybe	ours		reads: それとも
m/MS600F.BIN	2:51	0	0	DATA	女心を微塵も解さぬ奴{08:81}！\n<wait>		Knows naught of my heart!\n<wait>	ours		reads: 女心を微塵も解さぬ奴じゃ！\n<wait>
m/MS600F.BIN	2:52	0	0	DATA	大胆よの\n<wait>		How bold\n<wait>	ours		
m/MS600F.BIN	2:53	0	0	DATA	わらわの口{08:42}言わ{08:2A}で{08:25}　分{08:42}ぬか？\n<wait>		Must I say it myself? Dost thou not see?\n<wait>	ours		reads: わらわの口から言わせるでない　分からぬか？\n<wait>
m/MS600F.BIN	2:54	0	0	DATA	そうではなく		Not that...	ours		
m/MS600F.BIN	2:55	0	0	DATA	{08:90}致そうか{02:09}・\n<wait>		What shall I do......\n<wait>	ours		reads: どう致そうか・・・・\n<wait>
