# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS0042.BIN	0:06	0	303	1FD2	デバッグＭＳＧ：	Debug MSG:			draft	
m/MS0042.BIN	0:06	1	321	1FD3	選択{08:4B}{02:04}{08:42}フラグが拾え{02:0A}。\n関連テーブルのチェックが必要{08:55}。\n<wait>		Cannot read a flag from the selected item.\nThe related table needs checking.\n<wait>	ours		reads: 選択したアイテムからフラグが拾えません。\n関連テーブルのチェックが必要です。\n<wait>
m/MS0042.BIN	0:06	2	626	1FB2	{08:26}	Yes	Yes	ours	draft	reads: はい; menu option, declared width 20 columns; menu option, declared width 20 columns @ours-2026-09-05
m/MS0042.BIN	0:06	3	630	1FB2	{08:27}	No	No	ours	draft	reads: いいえ; menu option, declared width 20 columns; menu option, declared width 20 columns @ours-2026-09-05
m/MS0042.BIN	0:07	0	40	1B	ソフト名　              　価格	Software Name            Price	Software Name                Price	ours	draft	reads: われわれ @rebase-unmatched idx2 en={03:01} @rebase-unmatched idx3 en={04:01} @ours-2026-09-05
m/MS0042.BIN	0:0B	0	40	1B	ＤＤＳ{08:0A}名          買取額	DDS Data Name         Buyback	DDS Data Name          Buyback Price	ours	draft	reads: ＤＤＳデータ名          買取額; reads: われわれ @ours-2026-09-05
m/MS0042.BIN	0:0C	0	21	1FB2	{08:26}	Yes	Yes	ours	draft	reads: はい; menu option, declared width 20 columns; menu option, declared width 20 columns @ours-2026-09-05
m/MS0042.BIN	0:0C	1	25	1FB2	{08:27}	No	No	ours	draft	reads: いいえ; menu option, declared width 20 columns; menu option, declared width 20 columns @ours-2026-09-05
m/MS0042.BIN	0:0D	0	39	1FB2	{08:26}	{08:26}				reads: はい; menu option, declared width 20 columns
m/MS0042.BIN	0:0D	1	43	1FB2	{08:27}	{08:27}				reads: いいえ; menu option, declared width 20 columns
