# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS001B.BIN	0:00	0	11	1FD0	エレベーターは今１Ｆに{08:40}。階段で行{08:51}方が早い！\n<wait>		The elevator is currently on 1F. It's faster to take the stairs.\n<wait>	v005		reads: エレベーターは今１Ｆにいる。階段で行った方が早い！\n<wait>; reads: エレベーターは今１Ｆにいる。階段で行った方が早い！\n<wait> @refalign
m/MS001B.BIN	0:01	0	20	09						
m/MS001B.BIN	0:01	1	51	1F01	：	: 	:	v005	draft	reads: ： @refalign @ours-2026-09-05
m/MS001B.BIN	0:01	2	61	1F01	くん。そっちは外よ。\n寄り道し{08:2B}場合{08:81}{08:25}わ！\n<wait>		Wrong way, Katsuragi. This is no time for detours.\n<wait>	v005		reads: くん。そっちは外よ。\n寄り道してる場合じゃないわ！\n<wait>; reads: くん。そっちは外よ。\n寄り道してる場合じゃないわ！\n<wait> @refalign
m/MS001B.BIN	0:01	3	119	1F03						
m/MS001B.BIN	0:01	4	129	1F01	：	:	:	v005	draft	reads: ： @refalign @ours-2026-09-05
m/MS001B.BIN	0:01	5	133	1FD3	早くし{08:25}と、本当に遅刻しちゃう。\n詰所に行きま{08:80}！\n<wait>		We've gotta hurry or we'll be late. Let's hurry to the office.\n<wait>	v005		reads: 早くしないと、本当に遅刻しちゃう。\n詰所に行きましょう！\n<wait>; reads: 早くしないと、本当に遅刻しちゃう。\n詰所に行きましょう！\n<wait> @refalign
m/MS001B.BIN	0:01	6	220	1F01	：	:	:	v005	draft	reads: ： @refalign @ours-2026-09-05
m/MS001B.BIN	0:01	7	224	1FD3	早く{08:03}さんの{01:2E}に行かなきゃ。\n		We've gotta hurry over to Emi's place.\n	v005		reads: 早く英美さんの部屋に行かなきゃ。\n; reads: 早く英美さんの部屋に行かなきゃ。\n @refalign
m/MS001B.BIN	0:01	8	279	1F04						
m/MS001B.BIN	0:01	9	289	1F01	：	:	:	v005	draft	reads: ： @rebase-tagdiff @refalign @ours-2026-09-05
m/MS001B.BIN	0:01	10	293	1FD3	早く詰所に戻りま{08:80}。\n		We've gotta hurry to the office.\n	v005		reads: 早く詰所に戻りましょう。\n; reads: 早く詰所に戻りましょう。\n @refalign
m/MS001B.BIN	0:01	11	332	09	p	p				
m/MS001B.BIN	0:01	12	336	00	3	3				
m/MS001B.BIN	0:01	13	355	1FD2	ガードロボット：	Guard Robot:			draft	@ours-2026-09-05
m/MS001B.BIN	0:01	14	373	1FD3	ココカラ先ハ　危険デス\n<wait>許可ナキ場合ハ　オ通シデキマセン\n<wait><wait>	DANGER BEYOND THIS POINT\n<wait>NO ENTRY WITHOUT AUTHORISATION\n<wait><wait>			draft	@ours-2026-09-05
m/MS001B.BIN	0:01	15	486	1F03	{=89}{=01}	{=89}{=01}				
m/MS001B.BIN	0:01	16	501	1F03						
m/MS001B.BIN	0:01	17	514	1F03						
m/MS001B.BIN	0:01	18	527	1F03						
m/MS001B.BIN	0:01	19	531	1FD0	ガードロボットの残骸が{08:7B}{02:08}\n<wait>		A pile of broken debris that was once a guard robot lies here.\n<wait>	v005		reads: ガードロボットの残骸がある‥‥‥\n<wait>; reads: ガードロボットの残骸がある‥‥‥\n<wait> @refalign
m/MS001B.BIN	0:01	20	575	1FD0	ガードロボットの残骸が{08:7B}{02:08}\n<wait>		A pile of broken debris that was once a guard robot lies here.\n<wait>	v005		reads: ガードロボットの残骸がある‥‥‥\n<wait>; reads: ガードロボットの残骸がある‥‥‥\n<wait> @refalign
m/MS001B.BIN	0:01	21	608	1FBA	{08:76}、ガスの臭いが{08:8E}。\n<wait>早く{08:45}{08:42}脱出{08:4B}方が{08:7F}{08:8C}。\n<wait>		Furthermore, a thick smell of gasoline lingers in the air.\n<wait>You probably don't want to stay here for too long.\n<wait>	v005		reads: まだ、ガスの臭いがする。\n<wait>早くここから脱出した方がいいだろう。\n<wait>; reads: まだ、ガスの臭いがする。\n<wait>早くここから脱出した方がいいだろう。\n<wait> @refalign
m/MS001B.BIN	0:01	22	684	1F03						
m/MS001B.BIN	0:01	23	722	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS001B.BIN	0:01	24	728	1FD3	おい、	Hey, 			draft	@ours-2026-09-05
m/MS001B.BIN	0:01	25	740	1F01	。\n{08:48}{08:42}どれ{08:74}、外界をさま{08:69}羽目に{08:59}かわ{08:42}{08:25}。\n<wait>	.\nThere's no telling how long we'll be wandering out there.\n<wait>			draft	reads: 。\nこれからどれだけ、外界をさまよう羽目になるかわからない。\n<wait>; reads: 。\nこれからどれだけ、外界をさまよう羽目になるかわからない。\n<wait> @ours-2026-09-05
m/MS001B.BIN	0:01	26	794	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS001B.BIN	0:01	27	800	1FD3	食料庫に行{08:52}、食料を持{08:2B}{08:74}持{08:52}いこうぜ。\n<wait>		Let's drop by the pantry and get some food before we go.\n<wait>	v005		reads: 食料庫に行って、食料を持てるだけ持っていこうぜ。\n<wait>; reads: 食料庫に行って、食料を持てるだけ持っていこうぜ。\n<wait> @refalign
m/MS001B.BIN	0:01	28	855	1F04						
m/MS001B.BIN	0:01	29	859	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
