# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS006C.BIN	0:00	0	16	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS006C.BIN	0:00	1	22	1FD3	{08:47}先の特別牢に彼女{08:26}る！\n<wait>		There's a special jail cell just up ahead.\nThat's where she's being kept!\n<wait>	v005		reads: この先の特別牢に彼女はいる！\n<wait>; reads: この先の特別牢に彼女はいる！\n<wait> @refalign
m/MS006C.BIN	0:00	2	56	1FD0	{08:37}の話によれば、{08:47}先の特別牢に{08:31}が{08:40}らしい。\n<wait>		According to Sonoda, there's a special jail cell just up ahead.\nThat's where Rui's being kept.\n<wait>	v005		reads: 園田の話によれば、この先の特別牢に泪がいるらしい。\n<wait>; reads: 園田の話によれば、この先の特別牢に泪がいるらしい。\n<wait> @refalign
m/MS006C.BIN	0:00	3	161	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS006C.BIN	0:00	4	178	1F01	！　追手がすぐそこ{08:71}来{08:14}！\n戻{08:52}{08:6A}かいら{08:2F}かッ！！\n<wait>	! Our pursuers are right behind us!\nWe can't go back now!!\n<wait>	Katsuragi! More soldiers are coming! We can't turn back now!\n<wait>	v005	draft	reads: ！　追手がすぐそこまで来ている！\n戻ってなんかいられるかッ！！\n<wait>; reads: ！　追手がすぐそこまで来ている！\n戻ってなんかいられるかッ！！\n<wait> @rebase-tagdiff @refalign @seamfix-2026-09-05
m/MS006C.BIN	0:00	5	235	18	追手はすぐそこだ！　戻れはし{08:25}！！\n<wait>		More soldiers are coming! We can't turn back now!\n<wait>	v005		reads: 追手はすぐそこだ！　戻れはしない！！\n<wait>; reads: 追手はすぐそこだ！　戻れはしない！！\n<wait> @refalign
m/MS006C.BIN	0:00	6	394	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS006C.BIN	0:00	7	400	1FD3	{08:47}突き当たりに{08:7B}階段を昇るのよ！\n<wait>		There's a staircase at the end of this hallway!\n<wait>	v005		reads: この突き当たりにある階段を昇るのよ！\n<wait>; reads: この突き当たりにある階段を昇るのよ！\n<wait> @refalign
m/MS006C.BIN	0:00	8	451	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS006C.BIN	0:00	9	457	1FD3	{08:47}突き当たりに階段が{08:7B}！\n{08:4D}を昇る{08:5F}！！\n<wait>		There's a staircase at the end of this hallway!\n<wait>	v005		reads: この突き当たりに階段がある！\nそれを昇るんだ！！\n<wait>; reads: この突き当たりに階段がある！\nそれを昇るんだ！！\n<wait> @refalign
m/MS006C.BIN	0:00	10	510	1FD0	突き当たりに{08:7B}階段を昇れば{08:7F}{08:85}だ。\n<wait>		It appears that there's a staircase at the end of this hallway.\n<wait>	v005		reads: 突き当たりにある階段を昇ればいいはずだ。\n<wait>; reads: 突き当たりにある階段を昇ればいいはずだ。\n<wait> @refalign
m/MS006C.BIN	0:00	11	562	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS006C.BIN	0:00	12	579	1F01	！　彼女の捕まっ{08:14}牢はすぐそこだ！\n戻{08:52}{08:6A}かいられ{08:25}！！\n<wait>	! The cell where she's held is right there!\nWe can't turn back now!!\n<wait>	Katsuragi! This is no time to be turning back!\nThe jail cell where she's being kept is just up ahead!\n<wait>	v005	draft	reads: ！　彼女の捕まっている牢はすぐそこだ！\n戻ってなんかいられない！！\n<wait>; reads: ！　彼女の捕まっている牢はすぐそこだ！\n戻ってなんかいられない！！\n<wait> @rebase-tagdiff @refalign @seamfix-2026-09-05
m/MS006C.BIN	0:00	13	642	18	彼女の捕まっ{08:14}牢はすぐそこだ！\n戻る{08:6A}て、{08:7A}事は出来{08:25}！！\n<wait>		This is no time to be turning back!\nThe jail cell where she's being kept is just up ahead!\n<wait>	v005		reads: 彼女の捕まっている牢はすぐそこだ！\n戻るなんて、そんな事は出来ない！！\n<wait>; reads: 彼女の捕まっている牢はすぐそこだ！\n戻るなんて、そんな事は出来ない！！\n<wait> @refalign
m/MS006C.BIN	0:00	14	709	1FD0	{08:31}の捕まっ{08:14}牢{08:62}すぐそこで{08:7B}。\n<wait>		The jail cell where Rui is being kept is just up ahead.\n<wait>	v005		reads: 泪の捕まっている牢は、すぐそこである。\n<wait>; reads: 泪の捕まっている牢は、すぐそこである。\n<wait> @refalign
m/MS006C.BIN	0:00	15	746	1FBA	{08:45}{08:71}来た以上、戻る訳に{08:26}か{08:25}。\n<wait>		You've come way too far to turn back now.\n<wait>	v005		reads: ここまで来た以上、戻る訳にはいかない。\n<wait>; reads: ここまで来た以上、戻る訳にはいかない。\n<wait> @refalign
m/MS006C.BIN	0:01	0	48	1FD2	バール兵：		Baal Soldier:	v005		
m/MS006C.BIN	0:01	1	60	1FD3	脱走者が{08:64}ぞ！！\n<wait>		Found you!\n<wait>	v005		reads: 脱走者がいたぞ！！\n<wait>
m/MS006C.BIN	0:01	2	86	1EBE	{01:00}{01:04}	{01:00}{01:04}				reads: 早坂達也西野義雄
m/MS006C.BIN	0:01	3	92	00	d{04:FF}	d{04:FF}				reads: d
m/MS006C.BIN	0:01	4	96	00	d	d				
m/MS006C.BIN	0:01	5	121	1E00						
m/MS006C.BIN	0:01	6	140	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS006C.BIN	0:01	7	146	1FD3	後戻り{08:4A}{08:90}{08:8E}{08:5F}よ！\nぐずぐず{08:4A}{08:50}、脱出できなく{08:59}ぞ！\n<wait>		There's no time to turn back! Let's hurry!\n<wait>	v005		reads: 後戻りしてどうするんだよ！\nぐずぐずしてたら、脱出できなくなるぞ！\n<wait>; reads: 後戻りしてどうするんだよ！\nぐずぐずしてたら、脱出できなくなるぞ！\n<wait> @refalign
m/MS006C.BIN	0:01	8	212	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS006C.BIN	0:01	9	218	1FD3	後戻り{08:4A}も仕方が無いわ。\n早く行か{08:25}と、脱出できなく{08:59}かも{02:08}\n<wait>		There's no time to turn back! Let's hurry!\n<wait>	v005		reads: 後戻りしても仕方が無いわ。\n早く行かないと、脱出できなくなるかも‥‥‥\n<wait>; reads: 後戻りしても仕方が無いわ。\n早く行かないと、脱出できなくなるかも‥‥‥\n<wait> @refalign
