# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS610A.BIN	0:31	0	40	1FB2	{08:0E}に{08:1A}	Become my ally	Join My Side	ours	draft	reads: 仲魔になって; menu option, declared width 20 columns
m/MS610A.BIN	0:31	1	48	1FB2	何か下{08:49}		Gimme	ours		reads: 何か下さい; menu option, declared width 20 columns
m/MS610A.BIN	0:31	2	58	1FB2	去れ		Leave	ours		menu option, declared width 20 columns
m/MS610A.BIN	0:31	3	159	1F01	は去ろうと{08:13}\n	 is about to leave\n			draft	reads: は去ろうとしている\n
m/MS610A.BIN	0:31	4	188	1FB2	呼び止{08:2E}	Call out	Call Out	ours	draft	reads: 呼び止める; menu option, declared width 20 columns
m/MS610A.BIN	0:31	5	198	1FB2	ほ{08:53}く	Leave it	Leave It	ours	draft	reads: ほっとく; menu option, declared width 20 columns
m/MS610A.BIN	0:31	6	206	1FB2	{08:0C}	{08:0C}	Attack	ours		reads: 攻撃; menu option, declared width 20 columns
m/MS610A.BIN	0:31	7	252	1F01	は無視{08:4A}行{08:52}{08:1F}\n	 ignored you and left\n			draft	reads: は無視して行ってしまった\n
m/MS610A.BIN	0:31	8	408	1FB2	別に		For Love	ours		menu option, declared width 20 columns
m/MS610A.BIN	0:31	9	414	1FB2	本当は怖い		Peace	ours		menu option, declared width 20 columns
m/MS610A.BIN	0:31	10	652	1FB2	恋人の為	For my lover	Conquest	ours	draft	menu option, declared width 20 columns
m/MS610A.BIN	0:31	11	662	1FB2	世界平和	World peace	Got It	ours	draft	menu option, declared width 20 columns
m/MS610A.BIN	0:31	12	672	1FB2	世界征服	World conquest	No Joke	ours	draft	menu option, declared width 20 columns
m/MS610A.BIN	0:31	13	866	1FB2	わ{08:18}		You're the Slave	ours		reads: わかった; menu option, declared width 20 columns
m/MS610A.BIN	0:31	14	872	1FB2	冗談{08:81}{08:25}	You must be joking			draft	reads: 冗談じゃない; menu option, declared width 20 columns
m/MS610A.BIN	0:31	15	882	1FB2	下僕は貴様の方だ	You're the slave here			draft	menu option, declared width 20 columns
m/MS610A.BIN	0:31	16	1034	1FFA	{02:09}・・\n	.....\n	{02:09}..\n	ours	draft	reads: ・・・・・\n
m/MS610A.BIN	0:31	17	1116	1F01	は語り始めた	 began to speak	He begins to speak	ours	draft	
m/MS610A.BIN	0:31	18	1134	1FFA	{02:09}・・\n	.....\n	{02:09}..\n	ours	draft	reads: ・・・・・\n
m/MS610A.BIN	0:73	0	60	1FB2	{01:29}	{01:29}	Hate It	ours		reads: そうだ; menu option, declared width 20 columns
m/MS610A.BIN	0:73	1	64	1FB2	{08:7A}事{08:25}	Not at all	Peace	ours	draft	reads: そんな事ない; menu option, declared width 20 columns
m/MS610A.BIN	0:73	2	139	1FB2	嫌いだ{08:42}		Get Strong	ours		reads: 嫌いだから; menu option, declared width 20 columns
m/MS610A.BIN	0:73	3	149	1FB2	平和の為	For peace	Dunno	ours	draft	menu option, declared width 20 columns
m/MS610A.BIN	0:73	4	159	1FB2	強く{08:59}為	To get stronger	Hate It	ours	draft	reads: 強くなる為; menu option, declared width 20 columns
m/MS610A.BIN	0:73	5	169	1FB2	何となく		In My Way	ours		menu option, declared width 20 columns
m/MS610A.BIN	0:73	6	316	1FB2	{08:26}	{08:26}	Get Strong	ours		reads: はい; menu option, declared width 20 columns
m/MS610A.BIN	0:73	7	320	1FB2	めっそうも{08:25}		Dunno	ours		reads: めっそうもない; menu option, declared width 20 columns
m/MS610A.BIN	0:73	8	440	1FB2	嫌いだ{08:42}		Got It	ours		reads: 嫌いだから; menu option, declared width 20 columns
m/MS610A.BIN	0:73	9	450	1FB2	邪魔だ{08:42}	You're in my way	Nope	ours	draft	reads: 邪魔だから; menu option, declared width 20 columns
m/MS610A.BIN	0:73	10	460	1FB2	強く{08:59}為	To get stronger	You're the Slave	ours	draft	reads: 強くなる為; menu option, declared width 20 columns
m/MS610A.BIN	0:73	11	470	1FB2	何となく	No real reason 			draft	menu option, declared width 20 columns
m/MS610A.BIN	0:73	12	517	1F01	は去ろうと{08:13}\n＞{08:0C}し{08:15}\n	 is about to leave\n>Attack?\n			draft	reads: は去ろうとしている\n＞攻撃しますか？\n
m/MS610A.BIN	0:73	13	647	1FB2	何だと！	What!?	Give Me Something	ours	draft	menu option, declared width 20 columns
m/MS610A.BIN	0:73	14	657	1FB2	何と{08:56}言え		Teach Me	ours		reads: 何とでも言え; menu option, declared width 20 columns
m/MS610A.BIN	0:73	15	840	1FB2	わ{08:18}	Understood	Leave	ours	draft	reads: わかった; menu option, declared width 20 columns
m/MS610A.BIN	0:73	16	846	1FB2	嫌だ	No	Yes	ours	draft	menu option, declared width 20 columns
