# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS00B3.BIN	0:03	0	34	1B	バーテン	Bartender	Bartender	v005	draft	reads: ありがとう @ours-2026-09-05
m/MS00B3.BIN	0:03	1	55	1B	サイバーな女	Cyber Woman	Cyber Woman	v005	draft	reads: ペンタグランマ? @ours-2026-09-05
m/MS00B3.BIN	0:03	2	80	1B	若い娘	Young Girl	Young Girl	v005	draft	reads: そんなことN @ours-2026-09-05
m/MS00B3.BIN	0:03	3	99	1B	サイバーな男	Cyber Man	Cyber Man	v005	draft	reads: 切りc @ours-2026-09-05
m/MS00B3.BIN	0:03	4	124	1B	若い男	Young Man	Young Man	v005	draft	reads: 飛び道具r @ours-2026-09-05
m/MS00B3.BIN	0:03	5	143	1B	イカレタ男	Crazy Man	Maniac	v005	draft	reads: {=85}{=00} @ours-2026-09-05
m/MS00B3.BIN	0:03	6	166	1B	女戦士		Fem Warrior	v005		@refalign
m/MS00B3.BIN	0:04	0	4	1FD2	バーテン：		Bartender:	v005		
m/MS00B3.BIN	0:04	1	16	1FD3	いらっしゃいませ！\nうちは、酒の安全性と、種類の豊富さが自慢なん{08:55}。\nどうぞ、楽しんで{08:52}下{08:49}よ！！\n<wait>		Welcome! We guarantee that our alcohol is both delicious\nand safe to drink. Please, have a seat.\n<wait>	v005		reads: いらっしゃいませ！\nうちは、酒の安全性と、種類の豊富さが自慢なんです。\nどうぞ、楽しんでって下さいよ！！\n<wait>
m/MS00B3.BIN	0:05	0	4	1FD2	サイバーな女：		Cyber Woman:	v005		
m/MS00B3.BIN	0:05	1	25	09	新宿周辺は、マジで前よりヤバく{08:1A}来{08:50}しいよ。\nあっちには近づか{08:25}方が身の為だよ。\n		I hear that shit has really hit the fan in Shinjuku.\nWouldn't recommend going anywhere near there if I were you.\n	v005		reads: 新宿周辺は、マジで前よりヤバくなって来たらしいよ。\nあっちには近づかない方が身の為だよ。\n; reads: 新宿周辺は、マジで前よりヤバくなって来たらしいよ。\nあっちには近づかない方が身の為だよ。\n @refalign
m/MS00B3.BIN	0:05	2	113	09	浅草が懐かしいなぁ‥‥‥\n<wait>		Ah, how I miss Asakusa...\n<wait>	v005		@refalign
m/MS00B3.BIN	0:05	3	146	1FD2	サイバーな女：		Cyber Woman:	v005		
m/MS00B3.BIN	0:05	4	162	1FD3	あそこにはお化け屋敷の跡があ{08:52}さ、子供の頃は、\nほんの入り口のトコまでだけど、入{08:52}遊{08:5F}わね。\n今じゃき{08:53}、{08:0B}の格好の住みかだろーケド！\n		There's this haunted house where I used to play as a kid.\nI bet these days it's full of demons!\n	v005		reads: あそこにはお化け屋敷の跡があってさ、子供の頃は、\nほんの入り口のトコまでだけど、入って遊んだわね。\n今じゃきっと、悪魔の格好の住みかだろーケド！\n
m/MS00B3.BIN	0:05	5	298	18	凄いでしょ、{08:47}改造バディ！！\nすんごいお金かか{08:52}んのよー！\n<wait>		This body's pretty nice, huh?\nIt cost a lot of money, but it's worth every penny!\n<wait>	v005		reads: 凄いでしょ、この改造バディ！！\nすんごいお金かかってんのよー！\n<wait>; reads: 凄いでしょ、この改造バディ！！\nすんごいお金かかってんのよー！\n<wait> @refalign
m/MS00B3.BIN	0:05	6	364	1FD2	サイバーな女：		Cyber Woman:	v005		
m/MS00B3.BIN	0:05	7	380	1FD3	も{08:53}変{08:41}いトコがある{08:5F}けど、市ヶ谷はホント\nお金がかかる{08:42}ねぇ････\n<wait>		Are there still parts that I'd want to change? Of course.\nIt's just, I don't really have the cash at the moment...\n<wait>	v005		reads: もっと変えたいトコがあるんだけど、市ヶ谷はホント\nお金がかかるからねぇ････\n<wait>
m/MS00B3.BIN	0:05	8	454	1FD2	サイバーな女：		Cyber Woman:	v005		
m/MS00B3.BIN	0:05	9	470	1FD3	あーあ、も{08:53}稼がなきゃ！！\n<wait>		Aah! Where am I gonna find a second job!?\n<wait>	v005		reads: あーあ、もっと稼がなきゃ！！\n<wait>
m/MS00B3.BIN	0:06	0	4	1FD2	若い娘：		Young Girl:	v005		
m/MS00B3.BIN	0:06	1	14	1FD3	何よ！　見た目だけで判断し{08:25}でよッ！\n<wait>		Hey! I see how you're looking at me!\n<wait>	v005		reads: 何よ！　見た目だけで判断しないでよッ！\n<wait>
m/MS00B3.BIN	0:06	2	59	1FD2	若い娘：		Young Girl:	v005		
m/MS00B3.BIN	0:06	3	69	1FD3	こう見{08:41}{08:52}、アタシはレッキと{08:4B}{08:0B}人\nな{08:5F}{08:42}っ！\n<wait>		I'll have you know, I'm a full-fledged demon!\n<wait>	v005		reads: こう見えたって、アタシはレッキとした悪魔人\nなんだからっ！\n<wait>
m/MS00B3.BIN	0:06	4	123	1FD2	若い娘：		Young Girl:	v005		
m/MS00B3.BIN	0:06	5	133	1FD3	変なコト{08:4B}ら、変形するわよぉ！！\n<wait>		Try something weird, and I'll eat you up!\n<wait>	v005		reads: 変なコトしたら、変形するわよぉ！！\n<wait>
m/MS00B3.BIN	0:07	0	4	1FD2	サイバーな男：		Cyber Man:	v005		
m/MS00B3.BIN	0:07	1	25	09	大手町には行{08:52}みたか？\n		You ever been to Ootemachi?\n	v005		reads: 大手町には行ってみたか？\n; reads: 大手町には行ってみたか？\n @refalign
