# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS001C.BIN	0:00	0	24	1F03						
m/MS001C.BIN	0:00	1	37	1F03						
m/MS001C.BIN	0:00	2	50	1F03						
m/MS001C.BIN	0:00	3	63	1F03						
m/MS001C.BIN	0:00	4	78	1FD0	{01:28}{08:40}{08:85}の勝をはじめ、食料庫には誰も{08:24}{02:08}‥\n<wait>		The pantry feels like an entirely different place without Masaru\nthere to greet you.TEST...\n<wait>	ours		reads: いつもいるはずの勝をはじめ、食料庫には誰もいない‥‥‥‥\n<wait>
m/MS001C.BIN	0:00	5	150	1FB2	{01:31}{08:8C}か		I hope he's okay	v005		reads: 無事だろうか; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS001C.BIN	0:00	6	158	1FB2	心配{08:4A}も仕方{08:25}		We need to hurry	v005		reads: 心配しても仕方ない; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS001C.BIN	0:00	7	218	1FB2	{01:31}{08:8C}か	{01:31}{08:8C}か	I hope he's okay	v005		reads: 無事だろうか; menu option, declared width 20 columns
m/MS001C.BIN	0:00	8	226	1FB2	心配{08:4A}も仕方{08:25}		We need to hurry	v005		reads: 心配しても仕方ない; menu option, declared width 20 columns; reads: 無事だろうか @refalign
m/MS001C.BIN	0:00	9	263	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 心配しても仕方ない; menu option, declared width 20 columns @refalign
m/MS001C.BIN	0:00	10	269	1FD3	親父{02:08}{01:31}{08:6B}か{02:08}？\n	親父{02:08}{01:31}{08:6B}か{02:08}？\n	I hope Dad's alright...\n	v005		reads: 親父‥‥‥無事なのか‥‥‥？\n
m/MS001C.BIN	0:00	11	317	1FD2	{08:00}の父＿勝：		Hayasaka's Father - Masaru:	v005		reads: 早坂の父＿勝：; reads: 早坂： @refalign
m/MS001C.BIN	0:00	12	338	1FA3	おう{08:01}！　{08:90}だ調子は？　ん？\n<wait>		Ah, Tatsuya! How's it going?\n<wait>	v005		reads: おう達也！　どうだ調子は？　ん？\n<wait>; reads: 親父‥‥‥無事なのか‥‥‥？\n @refalign
m/MS001C.BIN	0:00	13	375	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂の父＿勝： @refalign
m/MS001C.BIN	0:00	14	381	1FD3	まあまあ{08:72}だな。親父は{08:90}な{08:5F}よ？\n{08:5C}歳で腰も悪い{08:5F}{08:42}、無理{08:8E}なよ。\n重い物の出し入れ{08:62}若い奴に頼む{08:5F}ぜ。\n<wait>		Not too bad. What about you, Dad? You're not pushing yourself too hard,\nare you? You seriously should find yourself an assistant before you\nbreak your hip or something.\n<wait>	v005		reads: まあまあ‥‥だな。親父はどうなんだよ？\nもう歳で腰も悪いんだから、無理するなよ。\n重い物の出し入れは、若い奴に頼むんだぜ。\n<wait>; reads: おう達也！　どうだ調子は？　ん？\n<wait> @refalign
m/MS001C.BIN	0:00	15	492	1FD2	{08:00}の父＿勝：		Hayasaka's Father - Masaru:	v005		reads: 早坂の父＿勝：; reads: 早坂： @refalign
m/MS001C.BIN	0:00	16	506	1FD3	全く{08:72}母さんみ{08:4E}な事、言うん{08:81}{08:25}よ。\nわし{08:62}{08:76}{08:76}現役、現役！　心配{08:6A}ざ無用だよ。\n{08:4D}よりもお前{08:62}{08:03}ちゃんの事{08:56}、心配{08:4A}ろ。\n<wait>		You sound just like your mother. No, no. I might not look like it,\nbut I still have plenty of work left in me. If you're gonna\nworry about someone, then worry about Emi.\n<wait>	v005		reads: 全く‥‥母さんみたいな事、言うんじゃないよ。\nわしは、まだまだ現役、現役！　心配なんざ無用だよ。\nそれよりもお前は、英美ちゃんの事でも、心配してろ。\n<wait>; reads: まあまあ‥‥だな。親父はどうなんだよ？\nもう歳で腰も悪いんだから、無理するなよ。\n重い物の出し入れは、若い奴に頼むんだぜ。\n<wait> @refalign
