# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005F.BIN	0:00	0	10	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005F.BIN	0:00	1	16	1FD3	そっちに行っ{08:50}、{08:31}を助けられなく{08:59}！\n<wait>		If we go that way, we won't be able to save Rui!\n<wait>	v005		reads: そっちに行ったら、泪を助けられなくなる！\n<wait>; reads: そっちに行ったら、泪を助けられなくなる！\n<wait> @refalign
m/MS005F.BIN	0:00	2	67	1FD0	{02:0E}に行くと、{08:31}を助けられなく{08:59}{02:08}\n<wait>		If you head this way, you won't be able to save Rui...\n<wait>	v005		reads: こちらに行くと、泪を助けられなくなる‥‥‥\n<wait>; reads: こちらに行くと、泪を助けられなくなる‥‥‥\n<wait> @refalign
m/MS005F.BIN	0:00	3	126	1FB2	{08:63}の命が大事だ		Let's leave her	v005		reads: 自分の命が大事だ; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005F.BIN	0:00	4	142	1FB2	{08:31}を助けなくては		We need to save her	v005		reads: 泪を助けなくては; menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005F.BIN	0:00	5	178	1FBA	何はさておき、{08:63}の命が無くては始まら{08:25}。\n<wait>	Whatever else, nothing could be done if he lost his own life.\n<wait>	If you die here, then that's it. Nothing else matters.\n<wait>	v005	draft	reads: 何はさておき、自分の命が無くては始まらない。\n<wait>; reads: だれも @ours-2026-09-05
m/MS005F.BIN	0:00	6	231	1F01	はそう思い、{08:47}{08:7E}進む{08:46}を考{08:41}。\n<wait>	 thought so, and considered pressing on.\n<wait>			draft	reads: はそう思い、このまま進むことを考えた。\n<wait>; reads: 何はさておき、自分の命が無くては始まらない。\n<wait> @ours-2026-09-05
m/MS005F.BIN	0:00	7	268	1FBA	{03:0B}{08:7A}事を{08:37}が許す{08:8C}か{02:08}？\n{08:37}の事だ。\n彼女を助けずに、{08:45}を脱出{08:4B}と{08:4A}も、後で{08:45}{08:71}助けに来る{08:8C}。\n<wait>	But would Sonoda allow that.........?\nKnowing Sonoda, even if they escaped without rescuing her, he would come\nback here later to save her.\n<wait>			draft	reads: しかし、そんな事を園田が許すだろうか‥‥‥？\n園田の事だ。\n彼女を助けずに、ここを脱出したとしても、後でここまで助けに来るだろう。\n<wait>; reads: はそう思い、このまま進むことを考えた。\n<wait> @ours-2026-09-05
m/MS005F.BIN	0:00	8	367	1FBA	{08:79}{08:69}な危険な事を{08:8E}より{08:62}今一緒に助{08:43}方が{08:76}{08:7F}{08:8C}。\n	Rather than do something so dangerous, better to rescue her together\nnow.\n			draft	reads: そのような危険な事をするよりは、今一緒に助けた方がまだいいだろう。\n; reads: しかし、そんな事を園田が許すだろうか‥‥‥？\n園田の事だ。\n彼女を助けずに、ここを脱出したとしても、後でここまで助けに来るだろう。\n<wait> @ours-2026-09-05
m/MS005F.BIN	0:00	9	422	1F01	{08:62}そう考え{08:31}を救出{08:8E}事に{08:4B}。\n<wait>	 thought so, and decided to rescue Rui.\n<wait>			draft	reads: は、そう考え泪を救出する事にした。\n<wait>; reads: そのような危険な事をするよりは、今一緒に助けた方がまだいいだろう。\n @ours-2026-09-05
