# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS006B.BIN	0:00	0	4	1FEC	1.	1.				
m/MS006B.BIN	0:00	1	20	1F03						
m/MS006B.BIN	0:00	2	32	00	{04:FE}：明日は頑張りま{08:80}ね\n		{04:FE}: Let's do our best tomorrow\n	ours		reads: ：明日は頑張りましょうね\n
m/MS006B.BIN	0:00	3	76	1F03						
m/MS006B.BIN	0:00	4	88	00	{04:FE}：一緒に合格うれしいな。\n		{04:FE}: I'm happy we passed together.\n	ours		reads: ：一緒に合格うれしいな。\n
m/MS006B.BIN	0:00	5	136	1F03						
m/MS006B.BIN	0:00	6	148	00	{04:FE}：気を落とさ{08:25}でね{08:72}\n		{04:FE}: Don't let it get you down......\n	ours		reads: ：気を落とさないでね‥‥\n
m/MS006B.BIN	0:00	7	192	1F03						
m/MS006B.BIN	0:00	8	204	00	{04:FE}：ちょ{08:53}{08:74}{08:72}\n		{04:FE}: Just a little bit......\n	ours		reads: ：ちょっとだけ‥‥\n
m/MS006B.BIN	0:00	9	240	1F03						
m/MS006B.BIN	0:00	10	248	1A	{01:00}：や{08:51}な！　		{01:00}: You did it!  	ours		reads: 早坂達也：やったな！　
m/MS006B.BIN	0:00	11	266	00	{04:FF}！\n		{04:FF}!\n	ours		reads: ！\n
m/MS006B.BIN	0:00	12	292	1F03						
m/MS006B.BIN	0:00	13	300	1A	{01:00}：{08:7A}に気を落とすなよ\n		{01:00}: Don't let it get you down that much\n	ours		reads: 早坂達也：そんなに気を落とすなよ\n
m/MS006B.BIN	0:00	14	344	1F03						
m/MS006B.BIN	0:00	15	352	1A	{01:00}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:00}: Actually, there's something I want to ask......\n	ours		reads: 早坂達也：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	16	398	1F03						
m/MS006B.BIN	0:00	17	406	1A	{01:02}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:02}: Actually, there's something I want to ask......\n	ours		reads: 桐島英美：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	18	452	1F03						
m/MS006B.BIN	0:00	19	460	1A	{01:04}：合格おめでとう\n		{01:04}: Congratulations on passing\n	ours		reads: 西野義雄：合格おめでとう\n
m/MS006B.BIN	0:00	20	500	1F03						
m/MS006B.BIN	0:00	21	508	1A	{01:04}：{08:76}機会は{08:7B}ぞ\n		{01:04}: There's still another chance\n	ours		reads: 西野義雄：まだ機会はあるぞ\n
m/MS006B.BIN	0:00	22	544	1FE8	2.	2.				
m/MS006B.BIN	0:00	23	554	1F03	{=88}{=15}	{=88}{=15}				
m/MS006B.BIN	0:00	24	568	00	{04:FE}：一緒に合格うれしいな。\n		{04:FE}: I'm happy we passed together.\n	ours		reads: ：一緒に合格うれしいな。\n
m/MS006B.BIN	0:00	25	616	1F03	{=88}{=16}	{=88}{=16}				
m/MS006B.BIN	0:00	26	630	00	{04:FE}：気を落とさ{08:25}でね{08:72}\n		{04:FE}: Don't let it get you down......\n	ours		reads: ：気を落とさないでね‥‥\n
m/MS006B.BIN	0:00	27	674	1F03	{=88}{=17}	{=88}{=17}				
m/MS006B.BIN	0:00	28	688	00	{04:FE}：ちょ{08:53}{08:74}{08:72}\n		{04:FE}: Just a little bit......\n	ours		reads: ：ちょっとだけ‥‥\n
m/MS006B.BIN	0:00	29	724	1F03	{=88}{=18}	{=88}{=18}				
m/MS006B.BIN	0:00	30	734	1A	{01:00}：や{08:51}な！　		{01:00}: You did it!  	ours		reads: 早坂達也：やったな！　
m/MS006B.BIN	0:00	31	752	00	{04:FF}！\n		{04:FF}!\n	ours		reads: ！\n
m/MS006B.BIN	0:00	32	778	1F03	{=88}{=19}	{=88}{=19}				
m/MS006B.BIN	0:00	33	788	1A	{01:00}：{08:7A}に気を落とすなよ\n		{01:00}: Don't let it get you down that much\n	ours		reads: 早坂達也：そんなに気を落とすなよ\n
m/MS006B.BIN	0:00	34	832	1F03	{=88}{=1A}	{=88}{=1A}				
m/MS006B.BIN	0:00	35	842	1A	{01:00}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:00}: Actually, there's something I want to ask......\n	ours		reads: 早坂達也：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	36	888	1F03	{=88}{=1B}	{=88}{=1B}				
m/MS006B.BIN	0:00	37	898	1A	{01:02}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:02}: Actually, there's something I want to ask......\n	ours		reads: 桐島英美：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	38	944	1F03	{=88}{=1C}	{=88}{=1C}				
m/MS006B.BIN	0:00	39	954	1A	{01:04}：合格おめでとう\n		{01:04}: Congratulations on passing\n	ours		reads: 西野義雄：合格おめでとう\n
m/MS006B.BIN	0:00	40	994	1F03	{=88}{=1D}	{=88}{=1D}				
m/MS006B.BIN	0:00	41	1004	1A	{01:04}：{08:76}機会は{08:7B}ぞ\n		{01:04}: There's still another chance\n	ours		reads: 西野義雄：まだ機会はあるぞ\n
m/MS006B.BIN	0:00	42	1040	1FE8	3.	3.				
m/MS006B.BIN	0:00	43	1050	1F03	{=88}{=17}	{=88}{=17}				
m/MS006B.BIN	0:00	44	1064	00	{04:FE}：ちょ{08:53}{08:74}{08:72}\n		{04:FE}: Just a little bit......\n	ours		reads: ：ちょっとだけ‥‥\n
m/MS006B.BIN	0:00	45	1100	1F03	{=88}{=18}	{=88}{=18}				
m/MS006B.BIN	0:00	46	1110	1A	{01:00}：や{08:51}な！　		{01:00}: You did it!  	ours		reads: 早坂達也：やったな！　
m/MS006B.BIN	0:00	47	1128	00	{04:FF}！\n		{04:FF}!\n	ours		reads: ！\n
m/MS006B.BIN	0:00	48	1154	1F03	{=88}{=19}	{=88}{=19}				
m/MS006B.BIN	0:00	49	1164	1A	{01:00}：{08:7A}に気を落とすなよ\n		{01:00}: Don't let it get you down that much\n	ours		reads: 早坂達也：そんなに気を落とすなよ\n
m/MS006B.BIN	0:00	50	1208	1F03	{=88}{=1A}	{=88}{=1A}				
m/MS006B.BIN	0:00	51	1218	1A	{01:00}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:00}: Actually, there's something I want to ask......\n	ours		reads: 早坂達也：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	52	1264	1F03	{=88}{=1B}	{=88}{=1B}				
m/MS006B.BIN	0:00	53	1274	1A	{01:02}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:02}: Actually, there's something I want to ask......\n	ours		reads: 桐島英美：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	54	1320	1F03	{=88}{=1C}	{=88}{=1C}				
m/MS006B.BIN	0:00	55	1330	1A	{01:04}：合格おめでとう\n		{01:04}: Congratulations on passing\n	ours		reads: 西野義雄：合格おめでとう\n
m/MS006B.BIN	0:00	56	1370	1F03	{=88}{=1D}	{=88}{=1D}				
m/MS006B.BIN	0:00	57	1380	1A	{01:04}：{08:76}機会は{08:7B}ぞ\n		{01:04}: There's still another chance\n	ours		reads: 西野義雄：まだ機会はあるぞ\n
m/MS006B.BIN	0:00	58	1417	1FE8	4.	4.				
m/MS006B.BIN	0:00	59	1427	1F03	{=88}{=18}	{=88}{=18}				
m/MS006B.BIN	0:00	60	1437	1A	{01:00}：や{08:51}な！　		{01:00}: You did it!  	ours		reads: 早坂達也：やったな！　
m/MS006B.BIN	0:00	61	1455	00	{04:FF}！\n		{04:FF}!\n	ours		reads: ！\n
m/MS006B.BIN	0:00	62	1481	1F03	{=88}{=19}	{=88}{=19}				
m/MS006B.BIN	0:00	63	1491	1A	{01:00}：{08:7A}に気を落とすなよ\n		{01:00}: Don't let it get you down that much\n	ours		reads: 早坂達也：そんなに気を落とすなよ\n
m/MS006B.BIN	0:00	64	1535	1F03	{=88}{=1A}	{=88}{=1A}				
m/MS006B.BIN	0:00	65	1545	1A	{01:00}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:00}: Actually, there's something I want to ask......\n	ours		reads: 早坂達也：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	66	1591	1F03	{=88}{=1B}	{=88}{=1B}				
m/MS006B.BIN	0:00	67	1601	1A	{01:02}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:02}: Actually, there's something I want to ask......\n	ours		reads: 桐島英美：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	68	1647	1F03	{=88}{=1C}	{=88}{=1C}				
m/MS006B.BIN	0:00	69	1657	1A	{01:04}：合格おめでとう\n		{01:04}: Congratulations on passing\n	ours		reads: 西野義雄：合格おめでとう\n
m/MS006B.BIN	0:00	70	1697	1F03	{=88}{=1D}	{=88}{=1D}				
m/MS006B.BIN	0:00	71	1707	1A	{01:04}：{08:76}機会は{08:7B}ぞ\n		{01:04}: There's still another chance\n	ours		reads: 西野義雄：まだ機会はあるぞ\n
m/MS006B.BIN	0:00	72	1744	1FE8	5.	5.				
m/MS006B.BIN	0:00	73	1754	1F03	{=88}{=18}	{=88}{=18}				
m/MS006B.BIN	0:00	74	1764	1A	{01:00}：や{08:51}な！　		{01:00}: You did it!  	ours		reads: 早坂達也：やったな！　
m/MS006B.BIN	0:00	75	1782	00	{04:FF}！\n		{04:FF}!\n	ours		reads: ！\n
m/MS006B.BIN	0:00	76	1808	1F03	{=88}{=19}	{=88}{=19}				
m/MS006B.BIN	0:00	77	1818	1A	{01:00}：{08:7A}に気を落とすなよ\n		{01:00}: Don't let it get you down that much\n	ours		reads: 早坂達也：そんなに気を落とすなよ\n
m/MS006B.BIN	0:00	78	1862	1F03	{=88}{=1A}	{=88}{=1A}				
m/MS006B.BIN	0:00	79	1872	1A	{01:00}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:00}: Actually, there's something I want to ask......\n	ours		reads: 早坂達也：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	80	1918	1F03	{=88}{=1B}	{=88}{=1B}				
m/MS006B.BIN	0:00	81	1928	1A	{01:02}：ちょ{08:53}、聞{08:1E}い事が{08:72}\n		{01:02}: Actually, there's something I want to ask......\n	ours		reads: 桐島英美：ちょっと、聞きたい事が‥‥\n
m/MS006B.BIN	0:00	82	1974	1F03	{=88}{=1C}	{=88}{=1C}				
m/MS006B.BIN	0:00	83	1984	1A	{01:04}：合格おめでとう\n		{01:04}: Congratulations on passing\n	ours		reads: 西野義雄：合格おめでとう\n
m/MS006B.BIN	0:00	84	2024	1F03	{=88}{=1D}	{=88}{=1D}				
