# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS002E.BIN	0:00	0	69	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:00	1	81	1F01	{02:08}<wait>	{02:08}<wait>				reads: ‥‥‥<wait>
m/MS002E.BIN	0:00	2	93	1F01	来て{02:08}\n<wait>					reads: 来て‥‥‥\n<wait>; reads: 来て‥‥‥\n<wait>
m/MS002E.BIN	0:01	0	24	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	1	36	1F01	{02:08}<wait>私の愛しい狩人{02:08}\n<wait>		Ayato... <wait>My beloved hunter...\n<wait>	v005		reads: ‥‥‥<wait>私の愛しい狩人‥‥‥\n<wait>; reads: ‥‥‥<wait>私の愛しい狩人‥‥‥\n<wait> @refalign
m/MS002E.BIN	0:01	2	67	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	3	73	1FD3	覚え{08:14}？\n<wait>私が{08:76}{08:6C}に{01:3C}だ{08:51}頃{02:08}私と貴方は確かに出逢{08:51}。\n<wait>					reads: 覚えている？\n<wait>私がまだ完全にひとつだった頃‥‥‥私と貴方は確かに出逢った。\n<wait>
m/MS002E.BIN	0:01	4	192	1F01	：		:	v005		reads: ： @refalign
m/MS002E.BIN	0:01	5	202	1F01	君{08:72}大好き。\n私達、も{08:53}違う時代に生まれていれば良{08:18}のにね。\nそうすれば{08:72}き{08:53}も{08:53}幸せに過ごせたのに{02:08}。\n<wait>		Katsuragi-kun... I love you.\nOh how I wish that we could've been born in a different era.\nI would've loved nothing more than grow old with you...\n<wait>	v005		reads: 君‥‥大好き。\n私達、もっと違う時代に生まれていれば良かったのにね。\nそうすれば‥‥きっともっと幸せに過ごせたのに‥‥‥。\n<wait>; reads: 君‥‥大好き。\n私達、もっと違う時代に生まれていれば良かったのにね。\nそうすれば‥‥きっともっと幸せに過ごせたのに‥‥‥。\n<wait> @refalign
m/MS002E.BIN	0:01	6	360	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	7	366	1FD3	貴方は若く雄々しく、{08:79}命と引き換えに、私を望{08:5F}{02:08}\n<wait>					reads: 貴方は若く雄々しく、その命と引き換えに、私を望んだ‥‥‥\n<wait>
m/MS002E.BIN	0:01	8	476	1F01	：		:	v005		reads: ： @refalign
m/MS002E.BIN	0:01	9	480	1FD3	ねぇ{08:72}私、どん{08:58}今どきどき{08:13}か<wait>{08:72}解る？\n<wait>		Can you hear that? <wait>That's my heart beating.\n<wait>	v005		reads: ねぇ‥‥私、どんなに今どきどきしているか<wait>‥‥解る？\n<wait>; reads: ねぇ‥‥私、どんなに今どきどきしているか<wait>‥‥解る？\n<wait> @refalign
m/MS002E.BIN	0:01	10	537	1F01	：		:	v005		reads: ： @refalign
m/MS002E.BIN	0:01	11	541	1FD3	凄いの{08:72}止まら{08:25}のよ{08:72}{08:47}鼓動が{02:08}‥\n<wait>		It's just won't stop...\n<wait>	v005		reads: 凄いの‥‥止まらないのよ‥‥この鼓動が‥‥‥‥\n<wait>; reads: 凄いの‥‥止まらないのよ‥‥この鼓動が‥‥‥‥\n<wait> @refalign
m/MS002E.BIN	0:01	12	631	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	13	637	1FD3	私を愛{08:4A}{02:08}\n<wait>		Love me...\n<wait>	v005		reads: 私を愛して‥‥‥\n<wait>; reads: 私を愛して‥‥‥\n<wait> @refalign
m/MS002E.BIN	0:01	14	709	1F01	：		:	v005		reads: ： @refalign
m/MS002E.BIN	0:01	15	719	1F01	君{08:72}好きよ{02:08}\n<wait>		Katsuragi-kun... I love you...\n<wait>	v005		reads: 君‥‥好きよ‥‥‥\n<wait>; reads: 君‥‥好きよ‥‥‥\n<wait> @refalign
m/MS002E.BIN	0:01	16	787	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	17	793	1FD3	私を愛{08:4A}{02:08}\n<wait>		Love me...\n<wait>	v005		reads: 私を愛して‥‥‥\n<wait>; reads: 私を愛して‥‥‥\n<wait> @refalign
m/MS002E.BIN	0:01	18	865	1F01	：		:	v005		reads: ： @refalign
m/MS002E.BIN	0:01	19	869	1FD3	私を愛{08:4A}{02:08}\n<wait>					reads: 私を愛して‥‥‥\n<wait>; reads: 私を愛して‥‥‥\n<wait>
m/MS002E.BIN	0:01	20	904	1FD2	声：					
m/MS002E.BIN	0:01	21	910	1FD3	私を愛{08:4A}{02:08}					reads: 私を愛して‥‥‥; reads: 私を愛して‥‥‥
m/MS002E.BIN	0:01	22	926	1F01	{02:08}‥\n<wait>	{02:08}‥\n<wait>				reads: ‥‥‥‥\n<wait>
m/MS002E.BIN	0:01	23	939	1FD2	声：					
m/MS002E.BIN	0:01	24	945	1FD3	私を求めて{02:08}					reads: 私を求めて‥‥‥; reads: 私を求めて‥‥‥
m/MS002E.BIN	0:01	25	963	1F01	くん{08:72}\n<wait>					reads: くん‥‥\n<wait>; reads: くん‥‥\n<wait>
m/MS002E.BIN	0:01	26	978	1FD2	声：					
m/MS002E.BIN	0:01	27	984	1FD3	愛し{08:2B}の{02:08}\n<wait>					reads: 愛してるの‥‥‥\n<wait>; reads: 愛してるの‥‥‥\n<wait>
m/MS002E.BIN	0:01	28	1003	1FD2	声：					
m/MS002E.BIN	0:01	29	1009	1FD3	愛し{08:2B}のよ{02:08}\n<wait>		Do you still remember?\n<wait>Back when I was still whole, still one... you and I truly did meet.\n<wait>	ours		reads: 愛してるのよ‥‥‥\n<wait>
m/MS002E.BIN	0:01	30	1030	1FD2	声：					
m/MS002E.BIN	0:01	31	1036	1FD3	フフフフフフ{02:08}クスクスクスクス{02:08}\n<wait>					reads: フフフフフフ‥‥‥クスクスクスクス‥‥‥\n<wait>; reads: フフフフフフ‥‥‥クスクスクスクス‥‥‥\n<wait>
m/MS002E.BIN	0:01	32	1077	1FD2	{08:31}：		Rui:	v005		reads: 泪：; reads: 泪： @refalign
m/MS002E.BIN	0:01	33	1089	1F01	{08:72}私を見て{02:08}！\n<wait>					reads: ‥‥私を見て‥‥‥！\n<wait>; reads: ‥‥私を見て‥‥‥！\n<wait>
m/MS002E.BIN	0:01	34	1136	1FD0	{08:31}は豊かな胸を露にし、					reads: 泪は豊かな胸を露にし、; reads: 泪は豊かな胸を露にし、
