# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS610B.BIN	0:00	0	18	1F88	＞会話可能圏外{08:55}\n　会話対象に接近{08:4A}下{08:49}\n<wait>	>Out of conversation range.\n  Get closer to talk.\n<wait>	reads: ＞会話可能圏外です\n　会話対象に接近して下さい\n<wait>
m/MS610B.BIN	0:00	1	71	1F18	{01:05}	{01:05}	reads: 山田
m/MS610B.BIN	0:00	2	80	0F	(	(	
m/MS610B.BIN	0:00	3	82	00	{=EF}{=01}A	{=EF}{=01}A	
m/MS610B.BIN	0:00	4	86	00	{=EF}{=08}Z	{=EF}{=08}Z	
m/MS610B.BIN	0:00	5	90	00	{=EF}{=17}d	{=EF}{=17}d	
m/MS610B.BIN	0:00	6	94	00	{=EF}{=39}	{=EF}{=39}	
m/MS610B.BIN	2:01	0	18	1FD0	{08:90}やら　あまり敵意は無い{08:69}だ。\n	It doesn't seem\ntoo hostile.\n	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: どうやら　あまり敵意は無いようだ。\n
m/MS610B.BIN	2:01	1	57	1FBA	＞{02:06}\n	>{02:06}	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: ＞どうしますか？\n
m/MS610B.BIN	2:01	2	78	1FB2	成仏さ{08:2A}	Put to Rest	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: 成仏させる; menu option, declared width 20 columns
m/MS610B.BIN	2:01	3	88	1FB2	用を聞く	Hear Its Request	@partial; container's record count word disagrees with its body; editable, but verify this file in game; menu option, declared width 20 columns
m/MS610B.BIN	2:01	4	98	1FB2	ほ{08:53}く	Leave It	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: ほっとく; menu option, declared width 20 columns
m/MS610B.BIN	2:01	5	118	0F	{01:5E}	{01:5E}	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: 
m/MS610B.BIN	2:01	6	121	00	{02:01}ﾍ	Pentagramﾍ	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: ペンタグランマﾍ
m/MS610B.BIN	2:01	7	125	00			@partial; container's record count word disagrees with its body; editable, but verify this file in game
m/MS610B.BIN	2:01	8	134	1FFA	{02:09}・・\n	{02:09}..\n	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: ・・・・・\n
m/MS610B.BIN	2:01	9	171	1FD0	{08:61}　何も起こら{08:19}！\n	But nothing\nhappened at all!\n	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: しかし　何も起こらなかった！\n
m/MS610B.BIN	2:01	10	237	00	{04:EF}は　{08:63}{08:42}声を掛{08:43}事を忘れ{08:14}{08:69}だ{02:09}\n<wait>	It seems to have forgotten\nthat it called out to you itself{02:09}\n<wait>	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: は　自分から声を掛けた事を忘れているようだ・・・\n<wait>
m/MS610B.BIN	2:01	11	302	1FB2	{08:7F}よ	Sure	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: いいよ; menu option, declared width 20 columns
m/MS610B.BIN	2:01	12	308	1FB2	やだ	Nope	@partial; container's record count word disagrees with its body; editable, but verify this file in game; menu option, declared width 20 columns
m/MS610B.BIN	2:01	13	326	0F	{01:7B}	{01:7B}	@partial; container's record count word disagrees with its body; editable, but verify this file in game; reads: 
m/MS610B.BIN	2:01	14	341	0D	......\n<wait>	......\n<wait>	@partial; container's record count word disagrees with its body; editable, but verify this file in game
m/MS610B.BIN	2:01	15	355	0D	......\n<wait>	......\n<wait>	@partial; container's record count word disagrees with its body; editable, but verify this file in game
m/MS610B.BIN	2:02	0	3	0D	......\n<wait>	......\n<wait>	@partial; container's record count word disagrees with its body; editable, but verify this file in game
