# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS003F.BIN	F0	0	11	1FD0	A kiln meant for burning incense sits in the middle of the room.\n<wait>	A kiln meant for burning incense sits in the middle of the room.\n<wait>	
m/MS003F.BIN	F0	1	137	1FB2	Burn an incense	Burn an incense	
m/MS003F.BIN	F0	2	154	1FB2	Leave	Leave	
m/MS003F.BIN	F0	3	1387	1FBA	{0C}?{02}	{0C}?{02}	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS003F.BIN	F0	4	1460	1FBA	{0C}?{02}{0C}?	{0C}?{02}{0C}?	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS003F.BIN	F0	5	2636	1FBA	不思議な香りがあたりを包み込む‥‥\n		
m/MS003F.BIN	F0	6	2940	1FBA	{0C}?{02}	{0C}?{02}	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS003F.BIN	F0	7	2948	1FBA	不思議な香りがあたりを包み込む‥‥\n<wait>		
m/MS003F.BIN	F0	8	3091	1FBA	{0C}?{02}	{0C}?{02}	suspect: may be misread operand data, verify before editing; runtime inserts: reproduce every {XX} token, in order
m/MS003F.BIN	F0	9	3132	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	10	3143	1FD3	Do you seek healing?\n<wait>	Do you seek healing?\n<wait>	
m/MS003F.BIN	F0	11	3170	1FBA	Well then...\n<wait>Relax, and get yourself comfortable...\n	Well then...\n<wait>Relax, and get yourself comfortable...\n	
m/MS003F.BIN	F0	12	3242	1FB2	Comply	Comply	
m/MS003F.BIN	F0	13	3250	1FB2	Never mind	Never mind	
m/MS003F.BIN	F0	14	3293	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	15	3304	1FD3	Oh?\n<wait>It appears that you have no need for healing...\n<wait>	Oh?\n<wait>It appears that you have no need for healing...\n<wait>	
m/MS003F.BIN	F0	16	3369	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	17	3380	1FD3	Let us begin...\n<wait>	Let us begin...\n<wait>	
m/MS003F.BIN	F0	18	3404	1FD0	Maitreya extends his palm towards you and begins humming a chant.\n<wait>	Maitreya extends his palm towards you and begins humming a chant.\n<wait>	
m/MS003F.BIN	F0	19	3505	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	20	3516	1FD3	.........<wait>That ought to do.\n<wait>	.........<wait>That ought to do.\n<wait>	
m/MS003F.BIN	F0	21	3558	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	22	3569	1FD3	Whenever you need healing, come visit me...\n<wait>	Whenever you need healing, come visit me...\n<wait>	
m/MS003F.BIN	F0	23	3621	1FD2	Maitreya:	Maitreya:	
m/MS003F.BIN	F0	24	3632	1FD3	There is no need to be shy.\n	There is no need to be shy.\n	
m/MS003F.BIN	F0	25	3693	1FD2	Angel:	Angel:	
m/MS003F.BIN	F0	26	3701	1FD3	State your wish.\n	State your wish.\n	
m/MS003F.BIN	F0	27	3734	1FB2	I seek healing	I seek healing	
m/MS003F.BIN	F0	28	3750	1FB2	Leave	Leave	
m/MS003F.BIN	F0	29	3844	1FD2	Angel:	Angel:	
m/MS003F.BIN	F0	30	3852	1FD3	You have no need for such. Now, be on your way.\n	You have no need for such. Now, be on your way.\n	
m/MS003F.BIN	F0	31	3905	1FD2	Angel:	Angel:	
m/MS003F.BIN	F0	32	3913	1FD3	Let us pray to the Lord.\n<wait>	Let us pray to the Lord.\n<wait>	
m/MS003F.BIN	F0	33	3946	1FD0	Light soon fills the chapel.\n<wait>	Light soon fills the chapel.\n<wait>	
m/MS003F.BIN	F0	34	4010	1FD2	Angel:	Angel:	
m/MS003F.BIN	F0	35	4018	1FD3	May you never forget the mercy the Lord has shown you.\nNow, be on your way.\n	May you never forget the mercy the Lord has shown you.\nNow, be on your way.\n	
m/MS003F.BIN	F0	36	4099	1FD2	Angel:	Angel:	
m/MS003F.BIN	F0	37	4107	1FD3	Oh? Very well then. Be on your way.\n                           	Oh? Very well then. Be on your way.\n                           	
m/MS003F.BIN	F0	38	4999	1FBA	不思議な香りがあたりを包み込む‥‥\n		
